"","fiscal_year","encounter_count"
"29443",2023,1
"29444",2023,230
"29445",2023,123
"29446",2023,54
"29447",2023,384
"29448",2023,386
"29449",2023,7
"29450",2023,392
"29451",2023,3
"29452",2023,25
"29453",2023,6
"29454",2023,326
"29455",2023,47
"29456",2023,5
"29457",2023,1
"29458",2023,1
"29459",2023,61
"29460",2023,18
"29461",2023,1
"29462",2023,2
"29463",2023,1
"29464",2023,2
"29465",2023,1
"29466",2023,12
"29467",2023,4
"29468",2023,10
"29469",2023,34
"29470",2023,4
"29471",2023,14
"29472",2023,3
"29473",2023,1
"29474",2023,4
"29475",2023,1
"29476",2023,3
"29477",2023,2
"29478",2023,2
"29479",2023,3
"29480",2023,15
"29481",2023,1
"29482",2023,101
"29483",2023,4
"29484",2023,2
"29485",2023,564
"29486",2023,10
"29487",2023,1
"29488",2023,9
"29489",2023,36
"29490",2023,15
"29491",2023,4
"29492",2023,1
"29493",2023,121
"29494",2023,1
"29495",2023,1
"29496",2023,2
"29497",2023,154
"29498",2023,7
"29499",2023,1
"29500",2023,2
"29501",2023,5
"29502",2023,20
"29503",2023,52
"29504",2023,5
"29505",2023,29
"29506",2023,92
"29507",2023,20
"29508",2023,3
"29509",2023,47
"29510",2023,8
"29511",2023,21
"29512",2023,2570
"29513",2023,2
"29514",2023,1461
"29515",2023,3
"29516",2023,3
"29517",2023,1228
"29518",2023,42
"29519",2023,6
"29520",2023,3
"29521",2023,172
"29522",2023,2088
"29523",2023,79
"29524",2023,2
"29525",2023,37
"29526",2023,120
"29527",2023,3918
"29528",2023,12
"29529",2023,13
"29530",2023,11
"29531",2023,6145
"29532",2023,56
"29533",2023,433
"29534",2023,44
"29535",2023,32
"29536",2023,2528
"29537",2023,1236
"29538",2023,38
"29539",2023,258
"29540",2023,8
"29541",2023,67
"29542",2023,64
"29543",2023,260
"29544",2023,2785
"29545",2023,1
"29546",2023,2
"29547",2023,2
"29548",2023,1
"29549",2023,2
"29550",2023,1
"29551",2023,1
"29552",2023,24
"29553",2023,10
"29554",2023,7
"29555",2023,4
"29556",2023,71
"29557",2023,23
"29558",2023,5
"29559",2023,2
"29560",2023,6
"29561",2023,27
"29562",2023,74
"29563",2023,4
"29564",2023,4
"29565",2023,6
"29566",2023,35
"29567",2023,6
"29568",2023,47
"29569",2023,32
"29570",2023,12
"29571",2023,6
"29572",2023,98
"29573",2023,5
"29574",2023,25
"29575",2023,1
"29576",2023,9
"29577",2023,1
"29578",2023,63
"29579",2023,63
"29580",2023,33
"29581",2023,11
"29582",2023,43
"29583",2023,41
"29584",2023,4
"29585",2023,1
"29586",2023,2
"29587",2023,2
"29588",2023,15
"29589",2023,2
"29590",2023,1
"29591",2023,1
"29592",2023,77
"29593",2023,115
"29594",2023,3
"29595",2023,1
"29596",2023,3
"29597",2023,1
"29598",2023,1
"29599",2023,2
"29600",2023,3
"29601",2023,4
"29602",2023,2
"29603",2023,6
"29604",2023,14
"29605",2023,1
"29606",2023,418
"29607",2023,7
"29608",2023,19
"29609",2023,3
"29610",2023,4
"29611",2023,8
"29612",2023,2
"29613",2023,2
"29614",2023,4
"29615",2023,13
"29616",2023,81
"29617",2023,6
"29618",2023,120
"29619",2023,1
"29620",2023,2
"29621",2023,4
"29622",2023,1
"29623",2023,3
"29624",2023,610
"29625",2023,39
"29626",2023,1
"29627",2023,3
"29628",2023,2
"29629",2023,6
"29630",2023,1
"29631",2023,84
"29632",2023,2
"29633",2023,10
"29634",2023,144
"29635",2023,29
"29636",2023,53
"29637",2023,2
"29638",2023,108
"29639",2023,409
"29640",2023,2
"29641",2023,50
"29642",2023,30
"29643",2023,4
"29644",2023,12
"29645",2023,12
"29646",2023,13
"29647",2023,2
"29648",2023,7
"29649",2023,3
"29650",2023,1
"29651",2023,56
"29652",2023,5
"29653",2023,78
"29654",2023,1
"29655",2023,2
"29656",2023,27
"29657",2023,49
"29658",2023,20
"29659",2023,1
"29660",2023,1
"29661",2023,62
"29662",2023,1
"29663",2023,12
"29664",2023,52
"29665",2023,1
"29666",2023,2
"29667",2023,68
"29668",2023,4
"29669",2023,245
"29670",2023,3
"29671",2023,21
"29672",2023,8
"29673",2023,12
"29674",2023,12
"29675",2023,10
"29676",2023,3
"29677",2023,1
"29678",2023,52
"29679",2023,2
"29680",2023,1
"29681",2023,5
"29682",2023,4
"29683",2023,1
"29684",2023,3
"29685",2023,48
"29686",2023,45
"29687",2023,1
"29688",2023,3
"29689",2023,38
"29690",2023,1
"29691",2023,1
"29692",2023,10
"29693",2023,31
"29694",2023,1
"29695",2023,5
"29696",2023,3
"29697",2023,42
"29698",2023,228
"29699",2023,5
"29700",2023,2
"29701",2023,3
"29702",2023,3
"29703",2023,14
"29704",2023,15
"29705",2023,20
"29706",2023,2
"29707",2023,13
"29708",2023,2
"29709",2023,1
"29710",2023,1
"29711",2023,1
"29712",2023,1
"29713",2023,1
"29714",2023,2
"29715",2023,1
"29716",2023,67
"29717",2023,4
"29718",2023,2
"29719",2023,2
"29720",2023,1
"29721",2023,1
"29722",2023,2
"29723",2023,3
"29724",2023,12
"29725",2023,1
"29726",2023,17
"29727",2023,48
"29728",2023,4
"29729",2023,49
"29730",2023,1
"29731",2023,1
"29732",2023,34
"29733",2023,2
"29734",2023,2
"29735",2023,2
"29736",2023,1
"29737",2023,218
"29738",2023,12
"29739",2023,8
"29740",2023,18
"29741",2023,8
"29742",2023,36
"29743",2023,1
"29744",2023,1
"29745",2023,48
"29746",2023,1
"29747",2023,78
"29748",2023,3
"29749",2023,3
"29750",2023,1
"29751",2023,68
"29752",2023,3
"29753",2023,64
"29754",2023,25
"29755",2023,1
"29756",2023,269
"29757",2023,31
"29758",2023,1
"29759",2023,9
"29760",2023,4
"29761",2023,3
"29762",2023,3
"29763",2023,3
"29764",2023,1
"29765",2023,10
"29766",2023,16
"29767",2023,1
"29768",2023,40
"29769",2023,12
"29770",2023,14
"29771",2023,2
"29772",2023,5
"29773",2023,7
"29774",2023,21
"29775",2023,1
"29776",2023,1
"29777",2023,1
"29778",2023,1
"29779",2023,13
"29780",2023,2
"29781",2023,12
"29782",2023,546
"29783",2023,3
"29784",2023,18
"29785",2023,17
"29786",2023,9
"29787",2023,342
"29788",2023,108
"29789",2023,5
"29790",2023,2
"29791",2023,7
"29792",2023,14
"29793",2023,19
"29794",2023,6
"29795",2023,1
"29796",2023,2
"29797",2023,1893
"29798",2023,5
"29799",2023,6
"29800",2023,37
"29801",2023,139
"29802",2023,1
"29803",2023,1
"29804",2023,7
"29805",2023,3
"29806",2023,584
"29807",2023,113
"29808",2023,1
"29809",2023,3
"29810",2023,1
"29811",2023,1
"29812",2023,26
"29813",2023,10
"29814",2023,21
"29815",2023,6
"29816",2023,8
"29817",2023,1
"29818",2023,21
"29819",2023,1
"29820",2023,8
"29821",2023,10
"29822",2023,1
"29823",2023,4
"29824",2023,1
"29825",2023,3
"29826",2023,69
"29827",2023,4
"29828",2023,12
"29829",2023,1
"29830",2023,48
"29831",2023,172
"29832",2023,1
"29833",2023,68
"29834",2023,5
"29835",2023,57
"29836",2023,2
"29837",2023,9
"29838",2023,3
"29839",2023,3
"29840",2023,7
"29841",2023,1
"29842",2023,4
"29843",2023,5
"29844",2023,1
"29845",2023,9
"29846",2023,19
"29847",2023,26
"29848",2023,31
"29849",2023,2
"29850",2023,6
"29851",2023,4
"29852",2023,167
"29853",2023,4
"29854",2023,90
"29855",2023,4
"29856",2023,33
"29857",2023,16
"29858",2023,38
"29859",2023,4
"29860",2023,2
"29861",2023,19
"29862",2023,1
"29863",2023,1
"29864",2023,32
"29865",2023,13
"29866",2023,41
"29867",2023,137
"29868",2023,12
"29869",2023,18
"29870",2023,43
"29871",2023,1
"29872",2023,2
"29873",2023,1
"29874",2023,4
"29875",2023,1
"29876",2023,2
"29877",2023,1
"29878",2023,162
"29879",2023,5
"29880",2023,9
"29881",2023,163
"29882",2023,15
"29883",2023,2
"29884",2023,84
"29885",2023,124
"29886",2023,19
"29887",2023,9
"29888",2023,431
"29889",2023,73
"29890",2023,378
"29891",2023,8
"29892",2023,17
"29893",2023,25
"29894",2023,23
"29895",2023,39
"29896",2023,868
"29897",2023,144
"29898",2023,188
"29899",2023,383
"29900",2023,751
"29901",2023,57
"29902",2023,1476
"29903",2023,18
"29904",2023,544
"29905",2023,120
"29906",2023,248
"29907",2023,226
"29908",2023,1
"29909",2023,1
"29910",2023,2
"29911",2023,15
"29912",2023,2
"29913",2023,3
"29914",2023,8
"29915",2023,42
"29916",2023,7
"29917",2023,29
"29918",2023,6
"29919",2023,49
"29920",2023,5
"29921",2023,2
"29922",2023,7
"29923",2023,2
"29924",2023,1
"29925",2023,9
"29926",2023,2
"29927",2023,5
"29928",2023,1
"29929",2023,30
"29930",2023,2
"29931",2023,110
"29932",2023,43
"29933",2023,81
"29934",2023,15
"29935",2023,84
"29936",2023,40
"29937",2023,6
"29938",2023,5
"29939",2023,10
"29940",2023,9
"29941",2023,4
"29942",2023,1
"29943",2023,1
"29944",2023,4
"29945",2023,3
"29946",2023,5
"29947",2023,44
"29948",2023,1
"29949",2023,4
"29950",2023,113
"29951",2023,4
"29952",2023,25
"29953",2023,2
"29954",2023,11
"29955",2023,35
"29956",2023,4
"29957",2023,9
"29958",2023,2
"29959",2023,12
"29960",2023,4
"29961",2023,3
"29962",2023,207
"29963",2023,3
"29964",2023,24
"29965",2023,1
"29966",2023,40
"29967",2023,7
"29968",2023,12
"29969",2023,37
"29970",2023,94
"29971",2023,2
"29972",2023,5
"29973",2023,209
"29974",2023,1
"29975",2023,16
"29976",2023,1
"29977",2023,19
"29978",2023,22
"29979",2023,1
"29980",2023,249
"29981",2023,39
"29982",2023,82
"29983",2023,844
"29984",2023,4
"29985",2023,44
"29986",2023,241
"29987",2023,808
"29988",2023,7
"29989",2023,36
"29990",2023,261
"29991",2023,1844
"29992",2023,142
"29993",2023,16
"29994",2023,36
"29995",2023,467
"29996",2023,2341
"29997",2023,3904
"29998",2023,6
"29999",2023,688
"30000",2023,886
"30001",2023,745
"30002",2023,1
"30003",2023,27
"30004",2023,77
"30005",2023,32
"30006",2023,124
"30007",2023,1
"30008",2023,937
"30009",2023,1
"30010",2023,2
"30011",2023,291
"30012",2023,428
"30013",2023,922
"30014",2023,16
"30015",2023,99
"30016",2023,245
"30017",2023,653
"30018",2023,142
"30019",2023,22
"30020",2023,1758
"30021",2023,241
"30022",2023,3
"30023",2023,182
"30024",2023,162
"30025",2023,76
"30026",2023,1
"30027",2023,6179
"30028",2023,11163
"30029",2023,1775
"30030",2023,11
"30031",2023,11
"30032",2023,8
"30033",2023,4538
"30034",2023,458
"30035",2023,2544
"30036",2023,5
"30037",2023,52
"30038",2023,2
"30039",2023,4
"30040",2023,63
"30041",2023,270
"30042",2023,2
"30043",2023,1
"30044",2023,13
"30045",2023,2
"30046",2023,32
"30047",2023,24
"30048",2023,1113
"30049",2023,5
"30050",2023,67
"30051",2023,135
"30052",2023,716
"30053",2023,66
"30054",2023,31
"30055",2023,1
"30056",2023,6
"30057",2023,1
"30058",2023,1
"30059",2023,1
"30060",2023,2
"30061",2023,2
"30062",2023,2
"30063",2023,1
"30064",2023,1
"30065",2023,57
"30066",2023,19
"30067",2023,8
"30068",2023,3
"30069",2023,1
"30070",2023,7
"30071",2023,3
"30072",2023,610
"30073",2023,53
"30074",2023,48
"30075",2023,2186
"30076",2023,3
"30077",2023,125
"30078",2023,8
"30079",2023,640
"30080",2023,21
"30081",2023,90
"30082",2023,43
"30083",2023,43
"30084",2023,821
"30085",2023,32
"30086",2023,131
"30087",2023,212
"30088",2023,201
"30089",2023,941
"30090",2023,3
"30091",2023,20
"30092",2023,1876
"30093",2023,918
"30094",2023,124
"30095",2023,1125
"30096",2023,166
"30097",2023,4
"30098",2023,53
"30099",2023,167
"30100",2023,566
"30101",2023,1
"30102",2023,1
"30103",2023,3
"30104",2023,119
"30105",2023,98
"30106",2023,2916
"30107",2023,6
"30108",2023,253
"30109",2023,1
"30110",2023,566
"30111",2023,103
"30112",2023,36
"30113",2023,157
"30114",2023,50
"30115",2023,44
"30116",2023,1085
"30117",2023,50
"30118",2023,97
"30119",2023,970
"30120",2023,7311
"30121",2023,1150
"30122",2023,4
"30123",2023,13
"30124",2023,9
"30125",2023,6264
"30126",2023,1174
"30127",2023,1
"30128",2023,34
"30129",2023,1
"30130",2023,710
"30131",2023,1484
"30132",2023,9
"30133",2023,173
"30134",2023,326
"30135",2023,2
"30136",2023,46
"30137",2023,52
"30138",2023,23
"30139",2023,37
"30140",2023,38
"30141",2023,33
"30142",2023,21
"30143",2023,309
"30144",2023,102
"30145",2023,21
"30146",2023,3
"30147",2023,9
"30148",2023,25
"30149",2023,2
"30150",2023,6
"30151",2023,2
"30152",2023,15
"30153",2023,18
"30154",2023,3
"30155",2023,25
"30156",2023,42
"30157",2023,18
"30158",2023,13
"30159",2023,72
"30160",2023,19
"30161",2023,14
"30162",2023,2
"30163",2023,555
"30164",2023,13
"30165",2023,95
"30166",2023,5
"30167",2023,17
"30168",2023,45
"30169",2023,1
"30170",2023,22
"30171",2023,9
"30172",2023,8
"30173",2023,78
"30174",2023,2
"30175",2023,10
"30176",2023,298
"30177",2023,440
"30178",2023,460
"30179",2023,195
"30180",2023,1953
"30181",2023,172
"30182",2023,354
"30183",2023,173
"30184",2023,14155
"30185",2023,290
"30186",2023,4
"30187",2023,6
"30188",2023,2
"30189",2023,79
"30190",2023,1
"30191",2023,18
"30192",2023,1
"30193",2023,539
"30194",2023,188
"30195",2023,2
"30196",2023,29
"30197",2023,17
"30198",2023,166
"30199",2023,38
"30200",2023,463
"30201",2023,2
"30202",2023,4
"30203",2023,2
"30204",2023,2
"30205",2023,1
"30206",2023,2
"30207",2023,4
"30208",2023,1
"30209",2023,1
"30210",2023,4
"30211",2023,1
"30212",2023,83
"30213",2023,12
"30214",2023,6
"30215",2023,1
"30216",2023,1
"30217",2023,7
"30218",2023,1
"30219",2023,4
"30220",2023,953
"30221",2023,464
"30222",2023,914
"30223",2023,4221
"30224",2023,25
"30225",2023,229
"30226",2023,601
"30227",2023,595
"30228",2023,201
"30229",2023,431
"30230",2023,703
"30231",2023,207
"30232",2023,12
"30233",2023,2178
"30234",2023,1277
"30235",2023,791
"30236",2023,3
"30237",2023,850
"30238",2023,1337
"30239",2023,46
"30240",2023,110
"30241",2023,18
"30242",2023,1169
"30243",2023,15
"30244",2023,891
"30245",2023,2
"30246",2023,328
"30247",2023,591
"30248",2023,1025
"30249",2023,12620
"30250",2023,13
"30251",2023,86
"30252",2023,1
"30253",2023,1
"30254",2023,2
"30255",2023,2212
"30256",2023,367
"30257",2023,4544
"30258",2023,86
"30259",2023,695
"30260",2023,543
"30261",2023,457
"30262",2023,1697
"30263",2023,268
"30264",2023,2998
"30265",2023,250
"30266",2023,21
"30267",2023,2725
"30268",2023,6447
"30269",2023,690
"30270",2023,23
"30271",2023,15441
"30272",2023,2938
"30273",2023,96
"30274",2023,165
"30275",2023,32
"30276",2023,875
"30277",2023,2
"30278",2023,718
"30279",2023,1
"30280",2023,1
"30281",2023,10
"30282",2023,4
"30283",2023,330
"30284",2023,13
"30285",2023,4
"30286",2023,7357
"30287",2023,11233
"30288",2023,7
"30289",2023,8
"30290",2023,92
"30291",2023,4
"30292",2023,118
"30293",2023,871
"30294",2023,2490
"30295",2023,16
"30296",2023,2727
"30297",2023,1
"30298",2023,1
"30299",2023,1023
"30300",2023,11
"30301",2023,17
"30302",2023,20
"30303",2023,1
"30304",2023,11
"30305",2023,376
"30306",2023,2
"30307",2023,8
"30308",2023,5
"30309",2023,4
"30310",2023,1
"30311",2023,5
"30312",2023,95
"30313",2023,8
"30314",2023,1
"30315",2023,9
"30316",2023,3
"30317",2023,5
"30318",2023,3
"30319",2023,2
"30320",2023,1
"30321",2023,3
"30322",2023,1
"30323",2023,4
"30324",2023,67
"30325",2023,31
"30326",2023,53
"30327",2023,64
"30328",2023,4
"30329",2023,55
"30330",2023,44
"30331",2023,370
"30332",2023,3
"30333",2023,18
"30334",2023,4
"30335",2023,7
"30336",2023,24
"30337",2023,149
"30338",2023,45
"30339",2023,36
"30340",2023,1
"30341",2023,3
"30342",2023,7
"30343",2023,4
"30344",2023,138
"30345",2023,62
"30346",2023,4
"30347",2023,600
"30348",2023,1
"30349",2023,82
"30350",2023,2
"30351",2023,2
"30352",2023,3
"30353",2023,1
"30354",2023,2
"30355",2023,7
"30356",2023,4
"30357",2023,38
"30358",2023,22
"30359",2023,3
"30360",2023,2
"30361",2023,21
"30362",2023,13
"30363",2023,169
"30364",2023,14
"30365",2023,4
"30366",2023,6
"30367",2023,1
"30368",2023,1
"30369",2023,315
"30370",2023,39
"30371",2023,8
"30372",2023,3
"30373",2023,1
"30374",2023,18
"30375",2023,4
"30376",2023,11
"30377",2023,129
"30378",2023,68
"30379",2023,3
"30380",2023,345
"30381",2023,23
"30382",2023,4
"30383",2023,10
"30384",2023,21
"30385",2023,5
"30386",2023,1
"30387",2023,2
"30388",2023,3
"30389",2023,6
"30390",2023,3
"30391",2023,42
"30392",2023,1
"30393",2023,19
"30394",2023,5
"30395",2023,1
"30396",2023,20
"30397",2023,4
"30398",2023,30
"30399",2023,1
"30400",2023,2
"30401",2023,4
"30402",2023,2
"30403",2023,1
"30404",2023,2
"30405",2023,1
"30406",2023,3
"30407",2023,2
"30408",2023,6
"30409",2023,59
"30410",2023,61
"30411",2023,24
"30412",2023,55
"30413",2023,32
"30414",2023,9
"30415",2023,3
"30416",2023,179
"30417",2023,53
"30418",2023,2
"30419",2023,1
"30420",2023,145
"30421",2023,30
"30422",2023,187
"30423",2023,62
"30424",2023,1
"30425",2023,2
"30426",2023,2
"30427",2023,6
"30428",2023,2
"30429",2023,1
"30430",2023,4
"30431",2023,39
"30432",2023,7
"30433",2023,8
"30434",2023,82
"30435",2023,11
"30436",2023,13
"30437",2023,2
"30438",2023,105
"30439",2023,44
"30440",2023,1
"30441",2023,1
"30442",2023,1
"30443",2023,64
"30444",2023,9
"30445",2023,122
"30446",2023,19
"30447",2023,7
"30448",2023,1
"30449",2023,5
"30450",2023,6
"30451",2023,1
"30452",2023,1
"30453",2023,43
"30454",2023,1
"30455",2023,26
"30456",2023,258
"30457",2023,153
"30458",2023,71
"30459",2023,6
"30460",2023,2
"30461",2023,2
"30462",2023,12
"30463",2023,2
"30464",2023,186
"30465",2023,119
"30466",2023,4
"30467",2023,1519
"30468",2023,6
"30469",2023,46
"30470",2023,5
"30471",2023,6
"30472",2023,12
"30473",2023,47
"30474",2023,65
"30475",2023,56
"30476",2023,1314
"30477",2023,280
"30478",2023,64
"30479",2023,19
"30480",2023,20
"30481",2023,10
"30482",2023,40
"30483",2023,36
"30484",2023,12
"30485",2023,764
"30486",2023,463
"30487",2023,2
"30488",2023,2349
"30489",2023,15
"30490",2023,98
"30491",2023,12
"30492",2023,14
"30493",2023,28
"30494",2023,40
"30495",2023,65
"30496",2023,6
"30497",2023,1
"30498",2023,3
"30499",2023,1
"30500",2023,20
"30501",2023,1
"30502",2023,2
"30503",2023,2
"30504",2023,3
"30505",2023,4
"30506",2023,53
"30507",2023,49
"30508",2023,8
"30509",2023,146
"30510",2023,4
"30511",2023,4
"30512",2023,4
"30513",2023,50
"30514",2023,568
"30515",2023,57
"30516",2023,9
"30517",2023,7
"30518",2023,3
"30519",2023,70
"30520",2023,217
"30521",2023,38
"30522",2023,153
"30523",2023,8
"30524",2023,3
"30525",2023,3
"30526",2023,22
"30527",2023,13
"30528",2023,3
"30529",2023,31
"30530",2023,128
"30531",2023,1259
"30532",2023,26
"30533",2023,16
"30534",2023,10
"30535",2023,2
"30536",2023,6
"30537",2023,1
"30538",2023,13
"30539",2023,1
"30540",2023,2
"30541",2023,4
"30542",2023,3
"30543",2023,32
"30544",2023,1
"30545",2023,9
"30546",2023,19
"30547",2023,97
"30548",2023,5
"30549",2023,3
"30550",2023,103
"30551",2023,33
"30552",2023,467
"30553",2023,2
"30554",2023,13
"30555",2023,2
"30556",2023,3
"30557",2023,28
"30558",2023,15
"30559",2023,418
"30560",2023,341
"30561",2023,13
"30562",2023,1
"30563",2023,1
"30564",2023,1
"30565",2023,13
"30566",2023,3
"30567",2023,2
"30568",2023,575
"30569",2023,187
"30570",2023,1
"30571",2023,984
"30572",2023,5
"30573",2023,78
"30574",2023,10
"30575",2023,2
"30576",2023,2
"30577",2023,34
"30578",2023,2
"30579",2023,2
"30580",2023,6
"30581",2023,3
"30582",2023,1
"30583",2023,18
"30584",2023,1
"30585",2023,2
"30586",2023,22
"30587",2023,14
"30588",2023,34
"30589",2023,42
"30590",2023,34
"30591",2023,1
"30592",2023,17
"30593",2023,8
"30594",2023,1
"30595",2023,1
"30596",2023,38
"30597",2023,7
"30598",2023,7
"30599",2023,6
"30600",2023,2
"30601",2023,7
"30602",2023,5
"30603",2023,1
"30604",2023,4
"30605",2023,2
"30606",2023,2
"30607",2023,3
"30608",2023,1
"30609",2023,3
"30610",2023,6
"30611",2023,2
"30612",2023,2
"30613",2023,4
"30614",2023,248
"30615",2023,38
"30616",2023,4
"30617",2023,361
"30618",2023,26
"30619",2023,10
"30620",2023,8
"30621",2023,172
"30622",2023,8
"30623",2023,13
"30624",2023,1
"30625",2023,9
"30626",2023,9
"30627",2023,3
"30628",2023,3
"30629",2023,234
"30630",2023,126
"30631",2023,36
"30632",2023,499
"30633",2023,442
"30634",2023,6
"30635",2023,265
"30636",2023,7
"30637",2023,34
"30638",2023,7
"30639",2023,392
"30640",2023,25
"30641",2023,1
"30642",2023,68
"30643",2023,9
"30644",2023,1
"30645",2023,2
"30646",2023,6
"30647",2023,1
"30648",2023,19
"30649",2023,1
"30650",2023,6
"30651",2023,1
"30652",2023,1
"30653",2023,59
"30654",2023,6
"30655",2023,1
"30656",2023,41
"30657",2023,9
"30658",2023,2
"30659",2023,1
"30660",2023,1
"30661",2023,2
"30662",2023,5
"30663",2023,7
"30664",2023,16
"30665",2023,9
"30666",2023,2
"30667",2023,114
"30668",2023,2
"30669",2023,3
"30670",2023,545
"30671",2023,9
"30672",2023,1
"30673",2023,1
"30674",2023,1
"30675",2023,80
"30676",2023,19
"30677",2023,7
"30678",2023,5
"30679",2023,150
"30680",2023,2
"30681",2023,196
"30682",2023,4
"30683",2023,8
"30684",2023,1
"30685",2023,13
"30686",2023,13
"30687",2023,36
"30688",2023,9
"30689",2023,6
"30690",2023,5
"30691",2023,1
"30692",2023,1
"30693",2023,47
"30694",2023,141
"30695",2023,1
"30696",2023,32
"30697",2023,1
"30698",2023,1
"30699",2023,15
"30700",2023,20
"30701",2023,34
"30702",2023,2585
"30703",2023,15
"30704",2023,1
"30705",2023,2400
"30706",2023,6
"30707",2023,9
"30708",2023,1
"30709",2023,1276
"30710",2023,82
"30711",2023,11
"30712",2023,6
"30713",2023,5
"30714",2023,253
"30715",2023,2494
"30716",2023,56
"30717",2023,10
"30718",2023,39
"30719",2023,103
"30720",2023,3299
"30721",2023,10
"30722",2023,8
"30723",2023,6
"30724",2023,6576
"30725",2023,37
"30726",2023,196
"30727",2023,40
"30728",2023,9
"30729",2023,2627
"30730",2023,645
"30731",2023,28
"30732",2023,250
"30733",2023,26
"30734",2023,5
"30735",2023,337
"30736",2023,2849
"30737",2023,3
"30738",2023,1
"30739",2023,3
"30740",2023,4
"30741",2023,9
"30742",2023,2
"30743",2023,3
"30744",2023,5
"30745",2023,1
"30746",2023,2
"30747",2023,84
"30748",2023,35
"30749",2023,12
"30750",2023,1
"30751",2023,3
"30752",2023,16
"30753",2023,27
"30754",2023,5
"30755",2023,3
"30756",2023,37
"30757",2023,1
