"","year","lat","long","mass","class"
"10679",2009,0,0,1446,"CV3"
"10680",2010,0,0,411,"CV3"
"10681",2009,0,0,385,"LL6"
"10682",2009,0,0,1148.5,"L3.8"
"10683",2005,0,0,440,"L4"
"10684",2005,0,0,375,"L5"
"10685",2010,0,0,92,"CV3"
"10686",2010,0,0,39,"CV3"
"10687",2008,0,0,268,"CO3"
"10688",2001,0,0,194,"CR2"
"10689",2006,0,0,24,"CM2"
"10690",2010,0,0,2200,"Aubrite"
"10691",2010,0,0,500,"L6"
"10692",2010,0,0,70,"Ureilite"
"10693",2010,0,0,200,"L3"
"10694",2010,0,0,520,"L6"
"10695",2000,31.15,-4.25,1280,"L-imp melt"
"10696",2010,0,0,26,"Ureilite"
"10697",2000,29.88333,-5.5,395,"CV3"
"10698",2010,0,0,1183,"L5/6"
"10699",2007,0,0,276,"CK5"
"10700",2004,0,0,1447,"L3.4"
"10701",2004,0,0,607,"CO3.5"
"10702",2004,0,0,4932,"CV3"
"10703",2010,0,0,202,"CV3"
"10704",2004,0,0,342,"LL6"
"10705",2005,0,0,35.1,"H3.8"
"10706",2009,0,0,272,"Ureilite"
"10707",2004,0,0,60.1,"Eucrite-mmict"
"10708",2009,0,0,4908,"Iron, ungrouped"
"10709",2009,0,0,269.3,"LL6"
"10710",2007,22.2,-13.15,650,"R5"
"10711",2009,22.83333,-6.18333,2290,"Diogenite-olivine"
"10712",2009,0,0,18.9,"L~6"
"10713",2009,0,0,20.6,"L~6"
"10714",2009,0,0,23.4,"L~6"
"10715",2009,0,0,27.7,"L~6"
"10716",2009,0,0,39.9,"LL~6"
"10717",2009,0,0,45,"L~4-6"
"10718",2009,0,0,52.4,"L~6"
"10719",2010,0,0,125,"Acapulcoite"
"10720",2007,0,0,50.8,"Brachinite"
"10721",2008,0,0,375,"L6"
"10722",2008,0,0,28.4,"LL6"
"10723",2003,0,0,640,"L5"
"10724",2002,0,0,365,"L6"
"10725",2008,0,0,2490,"L6"
"10726",2008,0,0,14.6,"LL6"
"10727",2007,0,0,130.2,"L6"
"10728",2000,30.25,-4.41667,1000,"H5"
"10729",2004,0,0,53,"LL6"
"10730",2005,0,0,52.3,"H6"
"10731",2010,0,0,136.2,"L5"
"10732",2010,0,0,89.7,"LL6"
"10733",2000,30.25,-4.41667,989,"H6"
"10734",2000,0,0,270,"LL5"
"10735",2007,0,0,170,"EL5"
"10736",2003,0,0,140,"L6"
"10737",2009,24.13333,-13.16667,405,"L6"
"10738",2009,0,0,58,"L5"
"10739",2009,0,0,45.5,"L6"
"10740",2009,0,0,27.5,"H5"
"10741",2009,0,0,58.5,"H4"
"10742",2009,0,0,1630,"L4"
"10743",2003,0,0,45.75,"L5"
"10744",2003,0,0,106.3,"H5"
"10745",2003,0,0,35.1,"L5"
"10746",2003,0,0,280.5,"L4"
"10747",2003,0,0,51.6,"L5"
"10748",2005,0,0,23620,"R5"
"10749",2007,0,0,126.8,"H4"
"10750",2007,0,0,614.6,"L5"
"10751",2007,0,0,759,"L5"
"10752",2008,0,0,73.4,"L5"
"10753",2006,0,0,34.2,"H6"
"10754",2007,0,0,80,"L5"
"10755",2007,0,0,154.2,"L5"
"10756",2007,0,0,189.3,"L5"
"10757",2003,0,0,254,"L6"
"10758",2009,0,0,868,"CR7"
"10759",2007,0,0,210,"Ureilite"
"10760",2004,0,0,316,"H5"
"10761",2009,0,0,825,"R3"
"10762",2003,0,0,81.4,"H4"
"10763",2003,0,0,176.5,"L6"
"10764",2003,0,0,320.8,"L6"
"10765",2003,0,0,255.1,"L6"
"10766",2003,0,0,146.4,"L6"
"10767",2003,0,0,97.5,"L6"
"10768",2009,0,0,1086,"LL5-6"
"10769",2007,0,0,148,"L~5"
"10770",2006,0,0,62.8,"L4"
"10771",2000,31.56667,-4.51667,767,"CK4/5"
"10772",2002,0,0,897,"L5-6"
"10773",2000,30.63583,-5.08833,5146,"L4"
"10774",2000,28.00083,-9.27,1708,"H4"
"10775",2005,0,0,73.9,"H6"
"10776",2000,31.7025,-4.96833,712,"Eucrite"
"10777",2010,0,0,81,"H6"
"10778",2000,20.34667,-11.83383,18.1,"CH3"
"10779",2000,26.56,-11.5555,313,"Ureilite"
"10780",2000,26.44933,-11.6935,71,"CK3"
"10781",2000,26.76667,-12.81667,633,"Lunar (norite)"
"10782",2010,0,0,320,"H4/5"
"10783",2010,0,0,20000,"L5"
"10784",2010,0,0,124,"Eucrite"
"10785",2004,0,0,42,"L4"
"10786",2004,0,0,450,"L6"
"10787",2009,0,0,446,"H5-6"
"10788",2001,0,0,1422,"L6"
"10789",2001,0,0,4280,"L6"
"10790",2001,0,0,1850,"LL6"
"10791",2001,0,0,198.4,"R4"
"10792",2001,0,0,6870,"L6"
"10793",2001,0,0,320,"LL4"
"10794",2001,0,0,547,"L6"
"10795",2001,0,0,800,"L6"
"10796",2001,0,0,359,"L6"
"10797",2001,0,0,382,"H5"
"10798",2001,0,0,712,"LL6"
"10799",2000,0,0,254,"H6"
"10800",2000,31.96667,-4.41667,5.1,"H3.8"
"10801",2000,31.96667,-4.41667,64.5,"H6"
"10802",2000,31.96667,-4.41667,71.2,"L4"
"10803",2000,30.3,-5.91667,738,"H3.0-3.4"
"10804",2000,28.00083,-9.27,1104,"H6"
"10805",2000,27.38833,-9.01733,3660,"L5"
"10806",2000,27.38833,-9.01733,382,"H4"
"10807",2000,27.38833,-9.01733,660,"L6"
"10808",2001,30.19267,-9.03667,2875,"H5"
"10809",2001,30.19267,-9.03667,8012,"L6"
"10810",2001,30.808,-5.85583,629,"H3"
"10811",2001,30.808,-5.85583,36,"R4"
"10812",2000,28.00083,-9.27,4508,"L6"
"10813",2001,30.40667,-5.89233,5300,"H5"
"10814",2001,30.808,-5.85583,174,"CR2"
"10815",2005,0,0,278,"H5"
"10816",2001,0,0,415,"Iron, IVA"
"10817",2001,0,0,20,"Iron, IAB-sLH"
"10818",2004,0,0,70,"H5"
"10819",2010,0,0,51.5,"H4-an"
"10820",2009,0,0,100,"Iron, IAB-sHL"
"10821",2004,34.13228,-112.70225,1304.2,"H5"
"10822",2000,34.85958,-116.22113,42,"H4"
"10823",2002,-31.45278,127.8905,1780,"Howardite"
"10824",2008,33.67248,-114.2917,198.96,"H5"
"10825",2010,-30.57269,131.48094,13,"H4"
"10826",2010,-30.54603,131.9705,587.4,"L6"
"10827",2004,58.58333,13.43333,0,"Relict OC"
"10828",2003,58.58333,13.43333,0,"Relict OC"
"10829",2006,58.58333,13.43333,0,"Relict OC"
"10830",2006,58.58333,13.43333,0,"Relict OC"
"10831",2002,58.58333,13.43333,0,"Relict OC"
"10832",2005,58.58333,13.43333,0,"Relict OC"
"10833",2008,58.58333,13.43333,0,"Relict OC"
"10834",2008,58.58333,13.43333,0,"Relict OC"
"10835",2009,58.58333,13.43333,0,"Relict OC"
"10836",2009,58.58333,13.43333,0,"Relict OC"
"10837",2009,58.58333,13.43333,0,"Relict OC"
"10838",2009,58.58333,13.43333,0,"Relict OC"
"10839",2009,58.58333,13.43333,0,"Relict OC"
"10840",2010,58.58333,13.43333,0,"Relict OC"
"10841",2010,58.58333,13.43333,0,"Relict OC"
"10842",2004,34.71457,-114.19142,9158,"L6"
"10843",2000,-23.18333,-70.43333,1300,"L4/5"
"10844",2000,-23.18333,-70.43333,2900,"L5"
"10845",2003,-23.21406,-70.44756,162,"H5"
"10846",2003,-23.26331,-70.45458,321,"H5"
"10847",2003,-23.20481,-70.45019,3155,"L6"
"10848",2003,-23.22139,-70.46394,222,"H4"
"10849",2003,-23.21292,-70.45458,67,"L5"
"10850",2003,-23.22911,-70.45575,1075,"L6"
"10851",2003,-23.18819,-70.51653,25,"H5"
"10852",2003,-23.27031,-70.45822,238,"H5"
"10853",2004,-23.20222,-70.43528,360,"L5"
"10854",2004,-23.13606,-70.49194,46,"L5"
"10855",2006,-23.16222,-70.43633,360,"H4"
"10856",2006,-23.22347,-70.44022,46,"H6"
"10857",2006,-23.23017,-70.42219,3650,"L/LL4-6"
"10858",2001,-25.14333,-70.32,2000,"LL6"
"10859",2000,-80.28555,-81.81348,1.73,"L5"
"10860",2010,0,0,5908.4,"LL5"
"10861",2010,0,0,1674.1,"LL5"
"10862",2010,0,0,343.4,"LL5"
"10863",2010,0,0,103.6,"LL5"
"10864",2010,0,0,15.9,"L5"
"10865",2010,0,0,19.7,"L5"
"10866",2010,0,0,6.3,"L6"
"10867",2010,0,0,13.4,"L5"
"10868",2010,0,0,8.3,"LL5"
"10869",2010,0,0,5.6,"LL6"
"10870",2010,0,0,6.8,"H5"
"10871",2010,0,0,2.4,"H6"
"10872",2010,0,0,5.1,"H6"
"10873",2010,0,0,14.3,"H6"
"10874",2010,0,0,9.1,"L6"
"10875",2010,0,0,13.6,"LL6"
"10876",2010,0,0,9,"L6"
"10877",2010,0,0,5.6,"L6"
"10878",2010,0,0,2.5,"LL6"
"10879",2010,0,0,1.8,"L5"
"10880",2010,0,0,2.7,"L6"
"10881",2010,0,0,3.9,"L6"
"10882",2010,0,0,2.9,"L5"
"10883",2010,0,0,2.7,"L5"
"10884",2010,0,0,4.3,"H6"
"10885",2010,0,0,5.6,"L5"
"10886",2010,0,0,2.2,"H6"
"10887",2010,0,0,3.3,"LL6"
"10888",2010,0,0,1.6,"H6"
"10889",2010,0,0,8,"L6"
"10890",2010,0,0,9.2,"H6"
"10891",2010,0,0,18.4,"H6"
"10892",2010,0,0,7.4,"L6"
"10893",2010,0,0,14.4,"L6"
"10894",2010,0,0,5.9,"L5"
"10895",2010,0,0,6.1,"L6"
"10896",2010,0,0,3.8,"H6"
"10897",2010,0,0,3.2,"H6"
"10898",2010,0,0,3.1,"H5"
"10899",2010,0,0,11.4,"L6"
"10900",2010,0,0,4,"H6"
"10901",2010,0,0,4.4,"H5"
"10902",2010,0,0,4,"H6"
"10903",2010,0,0,2.4,"LL6"
"10904",2010,0,0,2,"L6"
"10905",2010,0,0,1.1,"LL6"
"10906",2010,0,0,1.8,"H6"
"10907",2010,0,0,2.4,"L6"
"10908",2010,0,0,2.7,"H6"
"10909",2010,0,0,2.4,"L6"
"10910",2010,0,0,1.4,"L6"
"10911",2010,0,0,7.2,"L6"
"10912",2010,0,0,8.4,"L6"
"10913",2010,0,0,2.7,"L5"
"10914",2010,0,0,2.8,"L6"
"10915",2010,0,0,1.8,"H6"
"10916",2010,0,0,19.8,"L6"
"10917",2010,0,0,2,"L5"
"10918",2010,0,0,6.3,"H6"
"10919",2010,0,0,2.8,"L6"
"10920",2010,0,0,1.6,"H6"
"10921",2010,0,0,1.6,"L5"
"10922",2010,0,0,8.5,"L6"
"10923",2010,0,0,1.2,"L5"
"10924",2010,0,0,6.2,"H6"
"10925",2010,0,0,3.3,"H6"
"10926",2010,0,0,1.3,"L5"
"10927",2010,0,0,3.5,"L6"
"10928",2010,0,0,1.8,"L6"
"10929",2010,0,0,4.1,"L5"
"10930",2010,0,0,2,"L5"
"10931",2010,0,0,4,"H6"
"10932",2010,0,0,2.9,"H6"
"10933",2010,0,0,2.4,"H6"
"10934",2010,0,0,4.5,"L6"
"10935",2010,0,0,3,"L6"
"10936",2010,0,0,1.1,"H6"
"10937",2010,0,0,2,"H6"
"10938",2010,0,0,2.8,"L6"
"10939",2010,0,0,2,"L6"
"10940",2010,0,0,3.8,"H6"
"10941",2010,0,0,4,"L6"
"10942",2010,0,0,5.1,"H5"
"10943",2010,0,0,2.5,"H6"
"10944",2010,0,0,3.1,"L6"
"10945",2010,0,0,6,"H5"
"10946",2010,0,0,1.8,"H6"
"10947",2010,0,0,10.6,"H5"
"10948",2010,0,0,11.6,"H6"
"10949",2010,0,0,4.3,"L6"
"10950",2010,0,0,2.1,"L6"
"10951",2010,0,0,15.7,"L6"
"10952",2010,0,0,2.1,"L6"
"10953",2010,0,0,2.4,"L6"
"10954",2010,0,0,4.1,"L6"
"10955",2010,0,0,2.7,"L5"
"10956",2010,0,0,4.1,"H6"
"10957",2010,0,0,1.5,"L6"
"10958",2010,0,0,5.2,"H5"
"10959",2010,0,0,2.5,"L6"
"10960",2010,0,0,2.4,"H5"
"10961",2010,0,0,1.7,"H6"
"10962",2010,0,0,2.4,"H6"
"10963",2010,0,0,1.6,"H6"
"10964",2010,0,0,1.4,"L6"
"10965",2010,0,0,3,"H6"
"10966",2010,0,0,1.3,"L6"
"10967",2010,0,0,1.1,"L5"
"10968",2010,0,0,2.1,"H6"
"10969",2010,0,0,16,"L6"
"10970",2010,0,0,9.3,"LL5"
"10971",2010,0,0,9.4,"L6"
"10972",2010,0,0,7.3,"LL6"
"10973",2010,0,0,6.8,"L6"
"10974",2010,0,0,5.5,"L6"
"10975",2010,0,0,6.6,"H6"
"10976",2010,0,0,4.8,"L5"
"10977",2010,0,0,5.5,"L6"
"10978",2010,0,0,1.1,"L5"
"10979",2010,0,0,1.4,"L6"
"10980",2010,0,0,2.5,"L6"
"10981",2010,0,0,4.2,"H6"
"10982",2010,0,0,3.3,"L6"
"10983",2010,0,0,1.4,"L6"
"10984",2010,0,0,0.7,"L6"
"10985",2010,0,0,0.9,"L5"
"10986",2010,0,0,1,"L6"
"10987",2010,0,0,1,"L6"
"10988",2010,0,0,0.6,"L6"
"10989",2004,33.18667,-114.91783,159,"L5"
"10990",2001,34.23333,-111.4,1728,"L6"
"10991",2005,-85.6661,-69.04142,19.5,"LL5"
"10992",2002,-85.6668,-69.04028,41.5,"H5"
"10993",2002,-85.68527,-68.80617,2.7,"Pallasite"
"10994",2002,-85.68432,-68.79237,10.9,"LL5"
"10995",2002,-85.68425,-68.79143,0.2,"L6"
"10996",2002,-85.68352,-68.80075,0.75,"EL4"
"10997",2002,-85.6842,-68.80223,12.95,"H5"
"10998",2002,-85.68527,-68.77355,25.6,"H5"
"10999",2002,-85.6841,-68.807,10.17,"H4"
"11000",2002,-85.68623,-68.81845,8.9,"LL5"
"11001",2002,-85.675,-68.802,3.75,"L6"
"11002",2002,-85.69,-68.83967,7.5,"L5"
"11003",2002,-85.68755,-68.8922,12.2,"LL5"
"11004",2002,-85.68735,-68.88643,62.8,"LL5"
"11005",2002,-85.68692,-68.9515,4.4,"H4"
"11006",2002,-85.69185,-68.95683,2,"H4"
"11007",2002,-85.69268,-68.97183,44.2,"LL5"
"11008",2002,-85.68397,-68.86203,8.5,"L6"
"11009",2002,-85.68555,-68.79682,0.3,"H5"
"11010",2002,-85.68567,-68.79067,20.9,"H6"
"11011",2002,-85.673,-68.71758,8.5,"Eucrite-mmict"
"11012",2002,-85.6755,-68.60183,20.7,"H6"
"11013",2002,-85.65317,-68.60317,20.9,"EH4"
"11014",2002,-85.65283,-68.60717,4.5,"H5"
"11015",2002,-85.66953,-68.50912,5.1,"H5"
"11016",2002,-85.65205,-68.56933,29,"Acapulcoite"
"11017",2002,-85.65187,-68.64183,4.5,"EH4"
"11018",2002,-85.65233,-68.564,13.9,"LL4"
"11019",2002,-85.65628,-68.63613,7,"H-melt rock"
"11020",2002,-85.65432,-68.57205,14.2,"Diogenite-pm"
"11021",2002,-85.65352,-68.65107,134.6,"L5"
"11022",2002,-85.65555,-68.65638,130.1,"L5"
"11023",2002,-85.65507,-68.66553,3.6,"L5"
"11024",2002,-85.68493,-68.82632,67.6,"L6"
"11025",2002,-85.63333,-68.7,354,"L5"
"11026",2002,-85.63333,-68.7,451.3,"H5"
"11027",2002,-85.63333,-68.7,308.6,"H5"
"11028",2002,-85.63333,-68.7,401.9,"L5"
"11029",2002,-85.63333,-68.7,220.46,"L5"
"11030",2002,-85.63333,-68.7,661.6,"H5"
"11031",2002,-85.63333,-68.7,22.4,"Lunar (anorth)"
"11032",2002,-85.63333,-68.7,19.1,"Diogenite"
"11033",2002,-85.63333,-68.7,22.5,"Howardite"
"11034",2002,-85.63333,-68.7,70.8,"CM2"
"11035",2002,-85.63333,-68.7,2.6,"CM2"
"11036",2002,-85.63333,-68.7,58.9,"CM2"
"11037",2002,-85.63333,-68.7,41,"Howardite"
"11038",2002,-85.63333,-68.7,21.2,"Howardite"
"11039",2002,-85.63333,-68.7,16.8,"Howardite"
"11040",2002,-85.63333,-68.7,23.9,"Howardite"
"11041",2002,-85.63333,-68.7,2.4,"Diogenite"
"11042",2002,-85.63333,-68.7,3.1,"Howardite"
"11043",2002,-85.63333,-68.7,11.7,"Howardite"
"11044",2002,-85.63333,-68.7,77.98,"LL5"
"11045",2002,-85.63333,-68.7,74.57,"LL6"
"11046",2002,-85.63333,-68.7,34.66,"LL5"
"11047",2002,-85.63333,-68.7,67.11,"LL6"
"11048",2002,-85.63333,-68.7,44.82,"LL5"
"11049",2002,-85.63333,-68.7,78.99,"H5"
"11050",2002,-85.63333,-68.7,106.79,"LL6"
"11051",2002,-85.63333,-68.7,98.44,"LL5"
"11052",2002,-85.63333,-68.7,24.46,"H5"
"11053",2002,-85.63333,-68.7,10.39,"L6"
"11054",2002,-85.63333,-68.7,13.76,"H5"
"11055",2002,-85.63333,-68.7,3.73,"H6"
"11056",2002,-85.63333,-68.7,46.4,"H5"
"11057",2002,-85.63333,-68.7,34.59,"L5"
"11058",2002,-85.63333,-68.7,2.17,"H5"
"11059",2002,-85.63333,-68.7,29.09,"L5"
"11060",2002,-85.63333,-68.7,22.39,"H5"
"11061",2002,-85.63333,-68.7,8.84,"LL5"
"11062",2002,-85.63333,-68.7,1.66,"H5"
"11063",2002,-85.63333,-68.7,9.41,"H5"
"11064",2002,-85.63333,-68.7,15.92,"H5"
"11065",2002,-85.63333,-68.7,4.03,"L5"
"11066",2002,-85.63333,-68.7,14.44,"LL6"
"11067",2002,-85.63333,-68.7,9.18,"LL5"
"11068",2002,-85.63333,-68.7,1.21,"L4"
"11069",2002,-85.63333,-68.7,23.76,"H5"
"11070",2002,-85.63333,-68.7,25.47,"H5"
"11071",2002,-85.63333,-68.7,4.71,"L5"
"11072",2002,-85.63333,-68.7,4.04,"L6"
"11073",2002,-85.63333,-68.7,15.21,"LL6"
"11074",2002,-85.63333,-68.7,9.78,"CM2"
"11075",2002,-85.63333,-68.7,20.76,"H5"
"11076",2002,-85.63333,-68.7,43.37,"H5"
"11077",2002,-85.63333,-68.7,33.85,"LL5"
"11078",2002,-85.63333,-68.7,2.16,"H5"
"11079",2002,-85.63333,-68.7,27.14,"LL5"
"11080",2002,-85.63333,-68.7,40.79,"LL6"
"11081",2002,-85.63333,-68.7,2.28,"H6"
"11082",2002,-85.63333,-68.7,6.64,"L6"
"11083",2002,-85.63333,-68.7,19.41,"L5"
"11084",2002,-85.63333,-68.7,25.9,"H6"
"11085",2002,-85.63333,-68.7,5.5,"L5"
"11086",2002,-85.63333,-68.7,2.1,"H6"
"11087",2002,-85.63333,-68.7,5.6,"H6"
"11088",2002,-85.63333,-68.7,5.5,"H5"
"11089",2002,-85.63333,-68.7,4751.3,"H5"
"11090",2002,-85.63333,-68.7,640.1,"LL6"
"11091",2002,-85.63333,-68.7,244.2,"LL6"
"11092",2002,-85.63333,-68.7,518,"H5"
"11093",2002,-85.63333,-68.7,1175,"L5"
"11094",2002,-85.63333,-68.7,1021.9,"LL6"
"11095",2002,-85.63333,-68.7,259.6,"LL5"
"11096",2002,-85.63333,-68.7,147.03,"LL5"
"11097",2002,-85.63333,-68.7,224.76,"L5"
"11098",2002,-85.63333,-68.7,96.65,"L5"
"11099",2002,-85.63333,-68.7,113.92,"LL6"
"11100",2002,-85.63333,-68.7,25.61,"LL5"
"11101",2002,-85.63333,-68.7,2.99,"H5"
"11102",2002,-85.63333,-68.7,11.5,"L6"
"11103",2002,-27.46667,-60.58333,1667,"H5"
"11104",2010,34.18513,-101.70558,1250,"H5"
"11105",2003,48.66667,-4.05,180,"H4"
"11106",2002,28.29767,0.6665,4334,"L6"
"11107",2002,28.29833,0.66667,10000,"L5"
"11108",2002,28.3,0.5,3000,"L6"
"11109",2002,27.89167,0.21667,420,"L6"
"11110",2004,27.37033,0.70617,2995,"LL6"
"11111",2000,50.90333,21.54983,8.9,"H4/5"
"11112",2007,49.66883,42.8325,648,"L6"
"11113",2001,20.537,9.53783,42000,"H5"
"11114",2005,-30.03306,-51.23,2e+05,"Iron, IIIE"
"11115",2008,34.7049,-114.34572,1062,"L4"
"11116",2008,-30.68833,125.51333,124.6,"LL5-6"
"11117",2003,-29.35,121.76667,2768,"Iron, ungrouped"
"11118",2005,21.37015,57.7291,7269,"LL4-6"
"11119",2010,33.24333,9.86638,150,"L6"
"11120",2003,43.75,92.91667,160000,"Iron, ungrouped"
"11121",2002,33.68085,-114.1958,69.7,"L4"
"11122",2002,-84,168,1007.5,"LL5"
"11123",2002,-84,168,0.96,"LL5"
"11124",2002,-84,168,7.39,"LL5"
"11125",2002,-84,168,4.33,"H5"
"11126",2002,-84,168,9.86,"H5"
"11127",2002,-84,168,0.77,"LL6"
"11128",2002,-84,168,4.38,"H6"
"11129",2002,-84,168,18.01,"H5"
"11130",2002,-84,168,0.79,"LL5"
"11131",2002,-84,168,5.28,"H5"
"11132",2002,-84,168,136.62,"H5"
"11133",2002,-84,168,19.51,"H5"
"11134",2002,-84,168,12.12,"LL4"
"11135",2002,-84,168,6.42,"H5"
"11136",2002,-84,168,12.97,"H5"
"11137",2002,-84,168,9.04,"H6"
"11138",2002,-84,168,4.62,"H5"
"11139",2002,-84,168,4.71,"L4"
"11140",2002,-84,168,4.61,"LL5"
"11141",2002,-84,168,3.88,"LL5"
"11142",2002,-84,168,15.47,"LL5"
"11143",2002,-84,168,18.1,"LL4"
"11144",2002,-84,168,5.06,"LL4"
"11145",2002,-84,168,10.36,"LL4"
"11146",2002,-84,168,11.25,"H6"
"11147",2002,-84,168,17.18,"LL4"
"11148",2002,-84,168,3.8,"LL5"
"11149",2002,-84,168,5.43,"LL4"
"11150",2002,-84,168,4.76,"LL4"
"11151",2002,-84,168,15.36,"H4"
"11152",2002,-84,168,1.26,"LL5"
"11153",2002,-84,168,11.55,"LL5"
"11154",2002,-84,168,5.39,"L5"
"11155",2002,-84,168,12.85,"H6"
"11156",2002,-84,168,8.68,"LL4"
"11157",2002,-84,168,9.59,"H6"
"11158",2002,-84,168,1.82,"H5"
"11159",2002,-84,168,5.49,"LL4"
"11160",2002,-84,168,10.56,"H5"
"11161",2002,-84,168,1.3,"LL5"
"11162",2002,-84,168,14.79,"H5"
"11163",2002,-84,168,19.69,"LL5"
"11164",2002,-84,168,2.19,"H5"
"11165",2002,-84,168,7.86,"H5"
"11166",2002,-84,168,5.93,"H5"
"11167",2002,-84,168,0.83,"L4"
"11168",2002,-84,168,1.2,"L6"
"11169",2002,-84,168,4.6,"L5"
"11170",2002,-84,168,12.14,"H6"
"11171",2002,-84,168,1.32,"LL5"
"11172",2002,-84,168,2,"H6"
"11173",2002,-84,168,3.8,"H6"
"11174",2002,-84,168,0.5,"L6"
"11175",2002,-84,168,1,"LL5"
"11176",2002,-84,168,2.1,"LL5"
"11177",2002,-84,168,9.6,"LL5"
"11178",2002,-84,168,4.8,"LL5"
"11179",2002,-84,168,7.8,"LL5"
"11180",2002,-84,168,3.6,"H6"
"11181",2002,-84,168,286.6,"LL5"
"11182",2002,-84,168,91.44,"L5"
"11183",2002,-84,168,26.78,"H5"
"11184",2002,-84,168,122.62,"H6"
"11185",2002,-84,168,82.82,"H5"
"11186",2002,-84,168,50.99,"H5"
"11187",2002,-84,168,60.66,"H5"
"11188",2002,-84,168,73.34,"L5"
"11189",2002,-84,168,50.63,"H5"
"11190",2002,-84,168,58.48,"LL4"
"11191",2002,-84,168,24.9,"LL6"
"11192",2002,-84,168,15.35,"H5"
"11193",2002,-84,168,11.5,"L5"
"11194",2002,-84,168,6.04,"H5"
"11195",2002,-84,168,5.88,"H5"
"11196",2002,-84,168,9.94,"H5"
"11197",2002,-84,168,1.9,"LL5"
"11198",2002,-84,168,0.55,"LL5"
"11199",2002,-84,168,3.17,"L5"
"11200",2002,-84,168,51.54,"LL4"
"11201",2002,-84,168,25.46,"H5"
"11202",2002,-84,168,29.1,"H5"
"11203",2002,-84,168,26.66,"LL5"
"11204",2002,-84,168,14.45,"LL5"
"11205",2002,-84,168,15.23,"LL5"
"11206",2002,-84,168,37.88,"H5"
"11207",2002,-84,168,9.66,"L5"
"11208",2002,-84,168,29.23,"H5"
"11209",2002,-84,168,27.09,"LL4"
"11210",2008,23.14302,49.53252,13901,"L3.7"
"11211",2000,34.44567,-117.01083,20,"L6"
"11212",2006,21.37115,58.4071,75.7,"H4/5"
"11213",2006,21.3703,58.40793,475.15,"H4/5"
"11214",2006,21.34845,58.40785,95.44,"H4/5"
"11215",2006,21.34823,58.4079,43.83,"H4/5"
"11216",2006,21.22513,58.4116,56.65,"H5"
"11217",2006,21.17895,58.41185,33.28,"H5"
"11218",2006,21.1746,58.40918,1940.66,"H5"
"11219",2006,21.1683,58.39145,7.8,"L4"
"11220",2006,21.13663,58.36453,21.96,"H4"
"11221",2006,21.1383,58.36358,23.16,"H4"
"11222",2006,21.1582,58.41132,120.59,"H5"
"11223",2006,21.16743,58.41087,23.11,"H5"
"11224",2006,21.1574,58.41068,305.21,"H5"
"11225",2006,21.05978,58.40432,5591,"H5"
"11226",2006,21.17277,58.42175,295.83,"H5"
"11227",2006,21.16638,58.41035,115.43,"L6"
"11228",2006,21.1584,58.38922,70.12,"H5"
"11229",2006,21.21193,58.38615,35.8,"H6"
"11230",2006,21.21272,58.38638,546.12,"H6"
"11231",2006,21.1273,58.4075,112.18,"H6"
"11232",2006,21.152,58.41393,59.07,"H5"
"11233",2006,21.49312,58.4644,89.93,"H5"
"11234",2006,21.37605,58.4277,107.09,"H4"
"11235",2006,21.37628,58.42768,12.07,"H5"
"11236",2006,21.35885,58.42213,4.94,"H5"
"11237",2006,21.31037,58.40223,342.66,"H5"
"11238",2006,21.26005,58.39152,1174.41,"H5"
"11239",2006,21.19918,58.41272,26.84,"H5"
"11240",2006,21.19918,58.41272,12.44,"H5"
"11241",2006,21.19918,58.41272,4.92,"H5"
"11242",2006,21.27327,58.39645,195.35,"H4"
"11243",2006,21.33802,58.41153,13.48,"L6"
"11244",2006,21.36203,58.413,22.72,"H4/5"
"11245",2006,21.3623,58.41178,61.13,"LL3-5"
"11246",2006,21.36865,58.39767,30.74,"H5"
"11247",2006,21.3729,58.40492,131.41,"H4/5"
"11248",2006,21.37602,58.41207,529.63,"H4/5"
"11249",2006,21.37053,58.41402,7.4,"H5"
"11250",2006,21.37162,58.4124,23.8,"H4/5"
"11251",2006,21.37107,58.41415,78.36,"H4/5"
"11252",2006,22.34143,58.53398,88.87,"L6"
"11253",2006,22.13015,58.44072,548.17,"L6"
"11254",2007,22.0321,58.19688,97.864,"H5"
"11255",2007,22.02762,58.21053,27.925,"H4-5"
"11256",2010,21.36863,58.39552,85.28,"H6-melt breccia"
"11257",2010,21.33735,58.40237,136.99,"L6"
"11258",2003,20.2023,56.36668,97.53,"L6"
"11259",2003,20.24332,56.45165,200.51,"H6"
"11260",2003,20.26362,56.46405,39.81,"H5"
"11261",2003,20.26405,56.46315,475.96,"H4"
"11262",2003,20.03695,56.28877,275.28,"H5"
"11263",2003,20.05425,56.3088,17.95,"H5"
"11264",2004,20.17,56.265,420,"Ureilite"
"11265",2004,20.72798,56.11592,466,"L6"
"11266",2004,20.04683,56.4835,146,"H5"
"11267",2003,20.46543,55.86245,1499,"L6"
"11268",2003,20.56848,56.10217,142.4,"H5"
"11269",2002,20.0051,56.41193,487.26,"Mesosiderite"
"11270",2002,20.0081,56.41482,249.4,"R5"
"11271",2002,20.00552,56.41628,18250,"Mesosiderite"
"11272",2002,20.00458,56.4212,4194,"Mesosiderite"
"11273",2003,20.6282,56.19198,10248.8,"L6"
"11274",2003,20.62973,56.16912,742.79,"L6"
"11275",2003,20.6205,56.14523,251.03,"L3.4"
"11276",2003,20.6322,56.08783,202.01,"L6"
